Text,Sentiment
"Although, there are various manual/automatic evaluation methods for these systems, e.g., BLEU  , these methods are basically incapable of dealing with an MTsystem and a w/p-MT-system at the same time, as they have different output forms.",Negative
In this approach we extend the denition overlap by considering the distributional similarity   rather than identify of the words in the two denitions.,Neutral
"It is for all three reasons, i.e. translation, induction from alignment structures and induction of alignment structures, important that the synchronous grammars are expressive enough to induce all the alignment structures found in hand-aligned gold standard parallel corpora  .",Neutral
Head-lexicalized stochastic grammars have recently become increasingly popular  .,Positive
  Apply some statistical tests such as the Binomial Hypothesis Test   and loglikelihood ratio score   to SCCs to filter out false SCCs on the basis of their reliability and likelihood.,Neutral
"Except where noted, each system was trained on 27 million words of newswire data, aligned with GIZA++   and symmetrized with the grow-diag-final-and heuristic  .",Neutral
"We evaluate its performance on the standard Penn English Treebank   dependency parsing task, i.e., train on sections 02-21 and test on section 23 with automatically assigned POS tags   using a tagger similar to Collins  , and using the headrules of Yamada and Matsumoto   for conversion into dependency trees.",Neutral
"The reason may be that shorter dependencies are often modifier of nouns such as determiners or adjectives or pronouns modifying their direct neighbors, while longer dependencies typically represent modifiers of the root or the main verb in a sentence .",Neutral
"For MCE learning, we selected the reference compression that maximize the BLEU score    ) from the set of reference compressions and used it as correct data for training.",Neutral
"Furthermore, Bikel   provides evidence that lexical information   only makes a small contribution to the performance of parsing models such as Collinss  .",Neutral
"Other systems (Morinaga et al., 2002; Kushal et al., 2003) also look at Web product reviews but they do not extract opinions about particular product features.",Negative
ur technique of generating negative examples is similar to the approach of Okanohara and Tsujii  ,Neutral
"Different methods have been proposed to reduce error propagation between pipelined tasks, both in general   and for specific problems such as language modeling and utterance classification   and labeling and chunking  .",Neutral
"In fact, researchers in sentiment analysis have realized benefits by decomposing the problem into S/O and polarity classification  .",Positive
All reviews were automatically preprocessed to remove both explicit rating indicators and objective sentences; the motivation for the latter step is that it has previously aided positive vs. negative classi cation  .,Neutral
The software also required GIZA++ word alignment tool .,Neutral
"‚Ä¶using the software of MEME online-version 4.6.1  , which is one of the most widely used tools for observation of new sequence patterns in biological sequences and analysis of their significance  .",Positive
"The core technology of the proposed method, i.e., the automatic evaluation of translations, was developed in research aiming at the efficient development of Machine Translation   technology  .",Positive
Previous work has shown that data collected through the Mechanical Turk service is reliable and comparable in quality with trusted sources  .,Neutral
This can be done by smoothing the observed frequencies 7   or by class-based methods  .,Neutral
Some recent work on incremental parsing   showed another way to handle this problem.,Positive
Our approach is closely related to previous CoTraining methods  .,Neutral
"A further development has been first introduced by   who recasts the problem of adding latent annotations as an unsupervised learning problem: given an observed PCFG induced from the treebank, the latent grammar is generated by combining every non terminal of the observed grammar to a predefined set H of latent symbols.",Neutral
"Including about 1.4 million sentence pairs extracted from the Gigaword data, we obtain a statistically significant improvement from 42.3 to 45.6 in BLEU  .",Positive
"1 Introduction Since the creation of BLEU   and NIST  , the subject of automatic evaluation metrics for MT has been given quite a lot of attention.",Neutral
"1 Introduction Much of statistical NLP research relies on some sort of manually annotated corpora to train their models, but these resources are extremely expensive to build, especially at a large scale, for example in treebanking  .",Negative
The work of Och et al (2004) is perhaps the bestknown study of new features and their impact on translation quality.,Negative
Semi-supervised conditional random fields   based on a minimum entropy regularizer   have been proposed in  .,Neutral
"Even for relatively general texts, such as the Wall Street Journal   or terrorism articles  , Roark and Charniak   reported that 3 of every 5 terms generated by their semantic lexicon learner were not present in WordNet.",Neutral
"2.2 Statistical Parsers Pioneered by the IBM natural language group   and later pursued by, for example, Schabes, Roth, and Osborne  , Jelinek et al.",Positive
"Word Error Rate  , which penalizes the edit distance against reference translations   BLEU: the geometric mean of n-gram precision for the translation results found in reference translations   Translation Accuracy  : subjective evaluation ranks ranging from A to D  , judged blindly by a native speaker   In contrast to WER, higher BLEU and ACC scores indicate better translations.",Neutral
"After this conversion, we had 1000 positive and 1000 negative examples for each domain, the same balanced composition as the polarity dataset  .",Neutral
"Smadja, Frank   """"Retrieving collocations from text"""", Computational Linguistics 19 :143-177.",Neutral
"For example, the sentence I went to California last May would be marked for base NPs as: I went to California last May I 0 0 I B I indicating that the NPs are I, California and last May. This approach has been studied in  .",Neutral
"We have used a state-of-the-art Chinese handwriting recognizer   developed by ATC, CCL, ITRI, Taiwan as the basis of our experiments.",Neutral
1 Introduction The emergence of phrase-based statistical machine translation     has been one of the major developments in statistical approaches to translation.,Positive
"In particular, we use the name/instance lists described by   and available on Fleischmans web page to generate features between names and nominals  .",Neutral
"Moreover, as Collins   mentions, some of the benefits of Model 2 are already captured by inclusion of the distance measure.",Neutral
"Recently,   introduced an approach for incorporating a dependency-based language model into SMT.",Neutral
"Another successful distributed network model, called the beat frequency model, uses beats between multiple oscillators to produce a much wider range of durations than the intrinsic periods of individual oscillators  .",Positive
"Applications of word clustering include language modeling  , text classification  , thesaurus construction   and so on.",Neutral
"To 848 make feature ranking computationally tractable in   and   a simplified process proposed: at the feature ranking stage when adding a new feature to the model, all previously computed parameters are kept fixed and, thus, we have to fit only one new constraint imposed by the candidate feature.",Neutral
The lasers most frequently used in endodontic therapy are the Nd:YAG laser   and erbium lasers   due to their microbial reduction potential  .,Positive
"4.2 Interpreting reliability results It has been argued elsewhere   that since the amount of agreement one would expect by chance depends on the number and relative frequencies of the categories under test, reliability for category classifications should be measured using the kappa coefficient.",Neutral
"Thus, an orthogonal line of research can involve inducing classes for words which are more general than single categories, i.e., something akin to ambiguity classes  .",Neutral
We compared our system Lynx against a freely available phrase-based decoder Pharaoh  .,Neutral
"Similar to  , each word in the confusion network is associated with a word posterior probability.",Neutral
"Alignment spaces can emerge from generative stories  , from syntactic notions  , or they can be imposed to create competition between links  .",Neutral
Gerdemann 1991 partly overcame this problem by incorporating a head-driven strategy into Earley 's algorithm .,Negative
"Experiments We have conducted a series of lexical acquisition experiments with the above algorithm on largescale English corpora, e.g., the Brown corpus \ .",Neutral
"In our approach, we take into account both the relative positions of the nearby context words as well as the mutual information   associated with the occurrence of a particular context word.",Neutral
dditional evidence for this distinction is given in Pustejovsky and Anick   and Briscoe et al,Neutral
CFGs extracted from such structures were then annotated with hidden variables encoding the constraints described in the previous section and trained until convergence by means of the Inside-Outside algorithm defined in   and applied in  .,Neutral
"Yet the modeling, training, and search methods have also improved since the field of statistical machine translation was pioneered by IBM in the late 1980s and early 1990s  .",Positive
"Manually defined heuristics are used to automatically annotate each tree in the treebank with partially specified HPSG derivation trees: Head/argument/modifier distinctions are made for each node in the tree based on Magerman   and Collins  ; 336 ODonovan et al. Large-Scale Induction and Evaluation of Lexical Resources the whole tree is then converted to a binary tree; heuristics are applied to deal with phenomena such as LDDs and coordination and to correct some errors in the treebank, and finally an HPSG category is assigned to each node in the tree in accordance with its CFG category.",Neutral
"Since Soon   started the trend of using the machine learning approach by using a binary classifier in a pairwise manner for solving co-reference resolution problem, many machine learning-based systems have been built, using both supervised and, unsupervised learning methods  .",Neutral
Barzilay & Lee   employ Multiple Sequence Alignment   to align strings extracted from closely related news articles.,Neutral
"Since we approach decoding as xR transduction, the process is identical to that of constituencybased algorithms  .",Neutral
"Discriminative parsing has been investigated before, such as in Johnson  , Clark and Curran  , Henderson  , Koo and Collins  , Turian et al.",Neutral
The data sets used are the standard data sets for this problem   taken from the Wall Street Journal corpus in the Penn Treebank  .,Neutral
This corpus-based information typically concerns sequences of 1-3 tags or words  .,Neutral
"Not unlike   we use confidence of our classifier on unannotated data to enrich itself; that is, by adding confidently-classified instances to the memory.",Neutral
"3.1 Binarizable segmentations   Following  , every sequence of phrase alignments can be viewed 1For example, if the cut-off on phrase pairs is ten words, all sentence pairs smaller than ten words in the training data will be included as phrase pairs as well.",Neutral
We compare semisupervised LEAF with a previous state of the art semi-supervised system  .,Positive
WSD that use information gathered from raw corpora      .,Neutral
"Some other recent work has focused on the problem of implicit citation extraction (Kaplan et al., 2009; Qazvinian and Radev, 2010). Kaplan et al. (2009) explore co-reference chains for citation extraction using a combination of co-reference resolution techniques (Soon et al., 2001; Ng and Cardie, 2002). However, the corpus that they use consists of only 94 citations to 4 papers and is likely to be too small to be representative.",Negative
"These dependencies differ from those used by Liu and Gildea  , in that they are extracted according to the rules of the LFG grammar and they are labelled with a type of grammatical relation that connects the head and the modifier, such as subject, determiner, etc. The presence of grammatical relation labels adds another layer of important linguistic information into the comparison and allows us to account for partial matches, for example when a lexical item finds itself in a correct relation but with an incorrect partner.",Neutral
"Prior to running the parsers, we trained the POS tagger described in  .",Neutral
"Like baseNP chunking , content chunk parsing is also a kind of shallow parsing.",Neutral
"1 Introduction There has been a great deal of recent interest in the unsupervised discovery of syntactic structure from text, both parts-of-speech   and deeper grammatical structure like constituency and dependency trees  .",Neutral
"Hence our classifier evaluation omits those two word positions, leading to n2 classifications for a string of length n. Table 1 shows statistics from sections 2-21 of the Penn WSJ Treebank  .",Neutral
"For instance, for Maximum Entropy, I picked   for the basic theory,   for an application  , and   for more advanced topics such as optimization and smoothing.",Neutral
"In the area of statistical machine translation  , recently a combination of the BLEU evaluation metric   and the bootstrap method for statistical significance testing   has become popular  .",Positive
We discretise the gradient descent equation   on a regular grid using finite differences and solve it efficiently using the recently proposed fast explicit diffusion    .,Positive
The validated Malay version of GAD-7 which was found to have good sensitivity and specificity was used in this study  .,Positive
"Note that the results of MB-D here cannot be directly compared with those in  , mainly because the data used are different.",Neutral
"Endemic structural ambiguity, which can lead to such difficulties as trying to cope with the many thousands of possible parses that a grammar can assign to a sentence, can be greatly reduced by adding empirically derived probabilities to grammar rules   and by computing statistical measures of lexical association  .",Neutral
"In experiments with the system of   we have found that in practice a large number of complete translations are completely monotonic  , suggesting that the system has difficulty learning exactly what points in the translation should allow reordering.",Neutral
"The approach is related, but not identical, to distributional similarity   and  ).",Neutral
"2.4 Maximum Entropy Classifier Maximum Entropy Models   seek to maximise the conditional probability of classes, given certain observations  .",Neutral
"For the log-linear model training, we take minimum-error-rate training method as described in  .",Neutral
"We propose a probabilistic quasi-synchronous grammar, inspired by one proposed for machine translation  , and parameterized by mixtures of a robust nonlexical syntax/alignment model with a lexical-semantics-drivenlog-linear model.",Neutral
"Wu   modeled the reordering process with binary branching trees, where each production could be either in the same or in reverse order going from source to target language.",Neutral
"In our experiments, we used the full parse output from Collins parser  , in which every non-terminal node is already annotated with head information.",Neutral
imum error rate training     to maximize BLEU score  .,Neutral
"Using techniques described in Church and Hindle  , Church and Hanks  , and Hindle and Rooth  , below are some examples of the most frequent V-O pairs from the AP corpus.",Neutral
"Thus, it may not suffer from the issues of non-isomorphic structure alignment and non-syntactic phrase usage heavily  .",Neutral
"Since the use of cluster of machines is not always practical,   showed a randomized data structure called Bloom filter, that can be used to construct space efficient language models 513 for SMT.",Neutral
where they are expected to be maximally discriminative  .,Neutral
"Goldwater and Griffiths   evaluated against the reduced tag set of 17 tags developed by Smith and Eisner  , while Johnson   evaluated against the full Penn Treebank tag set.",Neutral
"The agreement on identifying the boundaries of units, using the  statistic discussed in  , was  =.9  ; the agreement on features   was as follows: UTYPE: =.76; VERBED: =.9; FINITE: =.81.",Neutral
We reimplemented two of the baselines given on the Letor webpage: RankSVM Our own implementation of RankSVM achieves better results than the Letor baseline.,Negative
"This strategy is commonly used in multi-document summarization  , where the combination step eliminates the redundancy across selected excerpts.",Neutral
"1 Introduction In recent years, statistical machine translation have experienced a quantum leap in quality thanks to automatic evaluation   and errorbased optimization  .",Positive
"As an overall decoding performance measure, we used the BLEU metric  .",Neutral
Evidence for the measurement properties of the I-QoL has been demonstrated by a number of studies  ; this study represents the largest evaluation in a UK population.,Positive
"Four alternatives are proposed in these special issues:   Brent  ,   Briscoe and Carroll  ,   Hindle and Rooth  , and   Weischedel et al.",Neutral
"The method described by Kazama and Torisawa   is to rst extract the rst   noun phrase after the rst is, was, are, or were in the rst sentence of a Wikipedia article.",Neutral
"These parser output trees can by produced by a second parser in a co-training scenario  , or by the same parser with a reranking component in a type of selftraining scenario .",Neutral
"However, our system is the unsupervised learning with small POS-tagged corpus,and we do not restrict the word's sense set within either binary senses  or dictionary's homograph level .",Neutral
"The remaining three studies [ |B26|, |B30|, |B31| ] failed to pool the analysis because of the absence of primary data, but all of them reported the significant effects of salvianolic acid for decreasing myocardial infarct size compared with the control group ( P < 0.05 or P < 0.01).",Negative
"We build sentencespecific zero-cutoff stupid-backoff   5-gram language models, estimated using 4.7B words of English newswire text, and apply them to rescore either 10000-best lists generated by HCP or word lattices generated by HiFST.",Neutral
"3 Formulation Following Klein and Manning  , we use weighted directed hypergraphs   as an abstraction of the probabilistic parsing problem.",Neutral
"For phrase-based translation model training, we used the GIZA++ toolkit  , and 1.0M bilingual sentences.",Neutral
everal sentiment information retrieval models were proposed in the framework of probabilistic language models by Eguchi and Lavrenko  ,Neutral
Since the introduction of BLEU   the basic n-gram precision idea has been augmented in a number of ways.,Neutral
"Examples of this are bilexical grammars--such as Eisner and Satta  , Charniak  , Collins  --where the lexical heads of each constituent are annotated on both the rightand left-hand sides of the context-free rules, under the constraint that every constituent inherits the lexical head from exactly one of its children, and the lexical head of a POS is its terminal item.",Neutral
The learning algorithm used for each stage of the classification task is a regularized variant of the structured Perceptron  .,Neutral
BLEU   is a precision metric that assesses the quality of a translation in terms of the proportion of its word n-grams   that it shares with several reference translations.,Neutral
"Among these methods, CRFs is the most common technique used in NLP and has been successfully applied to Part-of-Speech Tagging  , Named-Entity Recognition   and shallow parsing  .",Positive
6.1.1 Nugget-Based Pyramid Evaluation For our first approach we used a nugget-based evaluation methodology  .,Neutral
"These heuristics are extensions of those developed for phrase-based models  , and involve symmetrising two directional word alignments followed by a projection step which uses the alignments to find a mapping between source words and nodes in the target parse trees  .",Neutral
While several animal studies have successfully established the protective use of hypothermia  .,Positive
"Word alignment was carried out by running Giza++ implementation of IBM Model 4 initialized with 5 iterations of Model 1, 5 of the HMM aligner, and 3 iterations of Model 4   in both directions and then symmetrizing using the grow-diag-final-and heuristic  .",Neutral
"This increase of probabilities is defined as multiplicative change   as follows:   = P /P    The main innovation of the model in   is the possibility of adding at each step the best relation N = {Ri,j}as well as N = I  that is Ri,j with all the relations by the existing taxonomy.",Neutral
"False negatives can occur if the object is small or if a hypointense structure or signal void is mistaken for a tendon, dense collagenous structure, or air.  Compared with both ultrasound and CT, MRI is the most limited in spatial resolution.",Negative
"Topic-oriented multi-document summarization has already been studied in other evaluation initiatives which provide testbeds to compare alternative approaches (Over, 2003 ; Goldstein et al., 2000 ; Radev et al., 2000 ). Unfortunately, those studies have been restricted to very small summaries (around 100 words) and small document sets (10- 20 documents). These are relevant summarization tasks, but hardly representative of the Information Synthesis problem we are focusing on.",Negative
"The results show that, as compared to BLEU, several recently proposed metrics such as Semantic-role overlap  , ParaEval-recall  , and METEOR   achieve higher correlation.",Positive
"Therefore, to make the phrase-based SMT system robust against data sparseness for the ranking task, we also make use of the IBM Model 4   in both directions.",Neutral
"Feature comparison measures: to convert two feature sets into a scalar value, several measures have been proposed, such as cosine, Lins measure  , Kullback-Leibler   divergence and its variants.",Neutral
"The performance of cross-language information retrieval with a uniform T is likely to be limited in the same way as the performance of conventional information retrieval without term-frequency information, i.e., where the system knows which terms occur in which documents, but not how often  .",Neutral
"Looking at the results of the recent machine translation evaluations, this approach seems currently to give the best results, and an increasing number of researchers are working on different methods for learning phrase translation lexica for machine translation purposes  .",Positive
…of NMDAR antagonists have been suggested to be highly useful models of the cognitive impairment in schizophrenia  .,Positive
"The lexical acquisition phase uses the GIZA++ word-alignment tool, an implementation   of IBM Model 5   to construct an alignment of MRs with NL strings.",Neutral
"For non-local features, we adapt cube pruning from forest rescoring  , since the situation here is analogous to machine translation decoding with integrated language models: we can view the scores of unit nonlocal features as the language model cost, computed on-the-fly when combining sub-constituents.",Neutral
he samplers that Goldwater and Griffiths   and Johnson   describe are pointwise collapsed Gibbs samplers,Neutral
  and Smith and Smith   show how to employ the matrix-tree theorem,Neutral
Their experiments were performed using a decoder based on IBM Model 4 using the translation techniques developed at IBM  .,Neutral
Similarity-based smoothing   is an intuitively appealing approach to this problem where probabilities of unseen co-occurrences are estimated from probabilities of seen co-occurrences of distributionally similar events.,Neutral
"In order to prove this induction step, we use the concept of order annotations  , which are strings that lexicalise the precedence relation between the nodes of a dependency tree.",Neutral
3A hypergraph is analogous to a parse forest  .,Neutral
"Words appearing in similax grammatical contexts are assumed to be similar, and therefore classified into the same class  .",Neutral
"For English, we have used sections 03-06 of the WSJ portion of the Penn Treebank   distributed by the Linguistic Data Consortium  , which have frequently been used to evaluate sentence boundary detection systems before; compare Section 7.",Neutral
It was later applied by   as a way to determine if a sequence of N words   came from an independently distributed sample.,Neutral
"Because their joint distributions have such closed-form expressions, the parameters can be estimated directly from the training data without the need for an iterative fitting procedure  ).",Neutral
We calculated the translation quality using Bleus modified n-gram precision metric   for n-grams of up to length four.,Neutral
"We were already using a generative statistical model for part-of-speech tagging  , and more recently, had begun using a generative statistical model for name finding  .",Neutral
"In this paper, we employed the Chinese word segmentation tool   that achieved about 0.93-0.96 recall/precision rates in the SIGHAN-3 word segmentation task  .",Neutral
"The reordered sentence is then re-tokenized to be consistent with the baseline system, which uses a different tokenization scheme that is more friendly to the MT system.3 We use BLEU scores as the performance measure in our evaluation  .",Neutral
"…the finger BP measurement method  , a device that provides continuous non-invasive monitoring of beat-to-beat BP, and is therefore a useful non-invasive alternative to intra-arterial BP measurements  .",Positive
"Furthermore, the underlying decoding strategies are too time consuming for our application We therefore use a translation model based on the simple linear interpolation given in equation 2 which combines predictions of two translation models -Ms and M~ -both based on IBM-like model 2 .",Neutral
Section 4 compares our results to Itindle's ones  .,Neutral
"We use the GBrank algorithm for the ranking model learning, as GBrank is one of the most effective learning-to-rank algorithms  .",Positive
4.1 Training and Translation Setup Our decoder is a phrase-based multi-stack implementation of the log-linear model similar to Pharaoh  .,Neutral
"The accuracy of the derived model depends heavily on the initial bias, but with a good choice results are comparable to those of method three  .",Neutral
"Ultinmtely, however, it seems that a more complex ai)t)roach incorporating back-off and smoothing is necessary ill order to achieve the parsing accuracy achieved by Charniak   and Collins  .",Neutral
"For this paper, we use an exact inference   CYK parser, using a simple probabilistic context-free grammar   induced from the Penn WSJ Treebank  .",Neutral
"Let us note that co-occurrence is nowadays a common method to find a relationship between biomedical concepts; co-occurrence methods are commonly used to discover new and hidden relations, following the seminal work of Swanson  .",Positive
"There are many different similarity measures, which variously use taxonomic lexical hierarchies or lexical-semantic networks, large text corpora, word definitions in machine-readable dictionaries or other semantic formalisms, or a combination of these  .",Neutral
"PairClass generates probability estimates, whereas Turney   uses a cosine measure of similarity.",Neutral
"Co-occurrence information between neighboring words and words in the same sentence has been used in phrase extraction  , phrasal translation  , target word selection  , domain word translation  , sense disambiguation  , and even recently for query translation in cross-language IR as well  .",Neutral
"3.2 Evaluation Metrics AER     is the most widely used metric of alignment quality, but requires gold-standard alignments labelled with sure/possible annotations to compute; lacking such annotations, we can compute alignment fmeasure instead.",Positive
"For English, self-training contributes 0.83% absolute improvement to the PCFG-LA parser, which is comparable to the improvement obtained from using semi-supervised training with the twostage parser in  .",Neutral
"These scores are higher than those of several other parsers  , but remain behind tim scores of Charniak   who obtains 90.1% LP and 90.1% LR for sentences _< 40 words.",Negative
1.2 Statistical modeling for translation Earlier work in statistical machine translation   is based on the noisy-channel formulation where T = arg max T p  = argmax T p p    where the target language model p  is further decomposed as p  / productdisplay i p  where k is the order of the language model and the translation model p  has been modeled by a sequence of five models with increasing complexity  .,Neutral
"They have been successfully applied in several tasks, such as information retrieval   and harvesting thesauri  .",Positive
Finally we trained model weights by maximizing BLEU   and set decoder optimization parameters   on a development test set of 200 held-out sentences each with a single reference translation.,Neutral
The highest BLEU score   was chosen as the optimization criterion.,Neutral
"consistency among raters who may have different levels of fluency in the source language, raters are not shown the original French or Spanish sentence  .",Neutral
"We want to avoid training a metric that as5Or, in a less adversarial setting, a system may be performing minimum error-rate training   signs a higher than deserving score to a sentence that just happens to have many n-gram matches against the target-language reference corpus.",Neutral
here has been a large interest in recognizing non-overlapping noun phrases   and follow-up papers) but relatively little has been written about identifying phrases of other syntactic categories,Neutral
"Practically, the grammar relaxation is done via the introduction of non-standard CCG rules  .",Neutral
"…demonstrated that blocking MST1/2 kinase activities with a newly identified compound, 4- amino)benzenesulfonamide  , has benefits for intestinal and liver repair and regeneration in mice  .",Positive
Accurate automatic analysis of these aspects of language will augment existing research in the fields of sentiment   andsubjectivityanalysis(Wiebeetal.,Neutral
"1 Introduction Over the last few years, several automatic metrics for machine translation   evaluation have been introduced, largely to reduce the human cost of iterative system evaluation during the development cycle  .",Positive
A superset of the parallel data was word aligned by GIZA union   and EMD  .,Neutral
"There are many POS taggers developed using different techniques for many major languages such as transformation-based error-driven learning  , decision trees  , Markov model  , maximum entropy methods   etc for English.",Neutral
"This is in sharp contrast to the smoothed fixed-word statistics in most lexicalized parsing models derived from sparse data  , Collins  , Charniak  , etc.).",Neutral
"Figure 1  shows several orders of the sentence which violate this constraint.1 Previous studies have shown that if both the source and target dependency trees represent linguistic constituency, the alignment between subtrees in the two languages is very complex  .",Neutral
"Many of these tasks have been addressed in other fields, for example, hypothesis verification in the field of machine translation  , sense disambiguation in speech synthesis  , and relation tagging in information retrieval  .",Neutral
ine 4 and 5 are similar to the phrase extraction algorithm by Och  ,Neutral
"The first is a baseline of sorts, our own version of the """"chunking as tagging"""" approach introduced by Ramshaw and Marcus  .",Neutral
"These rules can be handcrafted grammar rules, such as those of  , created semi-automatically   or, alternatively, extracted fully automatically from treebanks  .",Neutral
"Although some epidemiological studies related MS incidence to birth order and asthma [|B18|,|B19|], other studies found birth order to have no effect on MS risk in most families and having older siblings as not protective against MS [|B20|].",Negative
1 Motivation Statistical part-of-speech disambiguation can be efficiently done with n-gram models  .,Positive
"Some authors have already designed similar matching techniques, such as the ones described in   and  .",Neutral
his feature is implemented by using the IBM-1 lexical parameters  ,Neutral
"2 Recap of BLEU, ROUGE-W and METEOR The most commonly used automatic evaluation metrics, BLEU   and NIST  , are based on the assumption that The closer a machine translation is to a promt1: Life is like one nice chocolate in box ref: Life is just like a box of tasty chocolate ref: Life is just like a box of tasty chocolate mt2: Life is of one nice chocolate in box Figure 1: Alignment Example for ROUGE-W fessional human translation, the better it is  .",Neutral
It is also related to loglinear models for machine translation  .,Neutral
"Hanks and Church   proposed using pointwise mutual information to identify collocations in lexicography; however, the method may result in unacceptable collocations for low-count pairs.",Negative
Four teams had approaches that relied   on an IBM model of statistical machine translation  .,Neutral
"So, we pre-tagged the input to the Bikel parser using the MXPOST tagger  .",Neutral
"However, only recently has work been done on the automatic computation of such relationships from text, quantifying similarity between words and clustering them  ,  ).",Neutral
The triplet lexicon model presented in this work can also be interpreted as an extension of the standard IBM model 1   with an additional trigger.,Neutral
Algorithm 1 SCL   1: Select m pivot features.,Neutral
Neither   with 67% nor   with 59% noun attachment were anywhere close to this figure.,Neutral
"1 Introduction Empty categories   are used in the annotation of the PENN treebank   in order to represent syntactic phenomena like constituent movement  , discontinuous constituents, and missing elements  .",Neutral
We also present the results of \  in Table 4.,Neutral
"96 Research on DA classification initially focused on two-party conversational speech   and, more recently, has extended to multi-party audio recordings like the ICSI corpus  .",Neutral
"In particular, Abney defines a function K that is an upper bound on the negative log-likelihood, and shows his bootstrapping algorithms locally minimize K. We now present a generalization of Abneys K function and relate it to another semi-supervised learning technique, entropy regularization  .",Neutral
"We use the finite-state parses of FaSTU$   for recognizing these entities, but the method extends to any basic phrasal parser 4.",Neutral
"Second, instead of disambiguating phrase senses as in  , we model word selection independently of the phrases used in the MT models.",Neutral
"5 Results The model summaries were compared against 24 summaries generated automatically using SUMMA by calculating ROUGE-1 to ROUGE4, ROUGE-L and ROUGE-W-1.2 recall metrics  .",Neutral
"In addition, there are continued new developments in lowcost, light-weight, and long-duration UAVs  .",Positive
"We are encoding the knowledge as axioms in what is for the most part  first-order logic, described in Hobbs  , although quantification over predicates is sometimes convenient.",Neutral
"Previous work has shown that high-quality unlexicalized PCFGs can be learned from a treebank, either by manual annotation   or automatic state splitting  .",Neutral
The difference between MWA and bilingual word alignment   is that the MWA method works on monolingual parallel corpus instead of bilingual corpus used by bilingual word alignment.,Neutral
Tag sets for English are derived from the Penn Treebank  .,Neutral
"We use Entropy Regularization     to leverage unlabeled instances.7 We weight the ER term by choosing the best8 weight in {103,102,101,1,10} multiplied by #labeled#unlabeled for each data set and query selection method.",Neutral
"Dirichlet priors can be used to bias HMMs toward more skewed distributions  , which is especially useful in the weakly supervised setting consideredhere.",Neutral
"There has been an increased interest recently in employing Bayesian modeling for probabilistic grammars in different settings, ranging from putting priors over grammar probabilities   to putting non-parametric priors over derivations   to learning the set of states in a grammar  .",Neutral
We determined appropriate training parameters and network size based on intermediate validation 1We used a publicly available tagger   to provide the tags.,Neutral
"Previous uses of this model include language modeling , machine translation , prepositional phrase attachment , and word morphology .",Neutral
"More recently, there have been many proposals to introduce syntactic knowledge into SMT models  .",Neutral
"Smadja   also detailed techniques for collocation extraction and developed a program called XTRACT, which is capable of computing flexible collocations based on elaborated statistical calculation.",Neutral
Some methods use sentence alignment and additional statistics to find candidate translations of terms  .,Neutral
Introduction The Inversion Transduction Grammar   of Wu   is a syntactically motivated algorithm for producing word-level alignments of pairs of translationally equivalent sentences in two languages,Neutral
"Set Test Set ENGLISH-WSJ Sections Section 22 Section 23   2-21 ENGLISH-BROWN see 10% of 10% of the   ENGLISH-WSJ the data6 the data6 FRENCH7 Sentences Sentences Sentences   1-18,609 18,610-19,609 19,609-20,610 GERMAN Sentences Sentences Sentences   1-18,602 18,603-19,602 19,603-20,602 Table 1: Corpora and standard experimental setups.",Neutral
"Match kernels defined over various pixel attributes provide a unified way to generate a rich, diverse visual feature set, which has been shown to be very successful to boost recognition accuracy  .",Positive
