Text,Sentiment
This in turn allows it to correctly answer many more questions than systems based on TextRunner Banko et al 2007 and DIRT Lin and Pantel 2001,Neutral
 However the POS used are abbreviated POS and only in a window of b2 words No local collocation knowledge is used A probabilistic classifier is used in Bruce and Wiebe 1994 ,Negative
Most previous work with CRFs containing nonlocal dependencies used approximate probabilistic inference techniques  including TRP  and Gibbs sampling  ,Neutral
Morphosyntacticinformationhas in fact been shown to significantlyimprove the extractionresults  ,Neutral
Note that Liang et al 2009 only use this method in synthetic experiments and instead use a method similar to total uncertainty for experiments in partofspeech tagging,Negative
They are part of an effort to better integrate a linguistic rulebased system and the statistical correcting layer also illustrated in Ueffing et al 2008 ,Positive
Our approach is based on the empirical examination of abstracts published by second services and on assumptions about technical text organization Paice 1991 Bhatia1993 Jordan 1993 1996,Neutral
Our specific task is a two player objectidentification game adapted from the experiments of Clark and WilkesGibbs 1986 and Brennan and Clark 1996 ,Positive
The result is a specialized grammar this has a larger number of rules but a simpler structure allowing it in practice to be parsed very much more quickly using an LR based method Samuelsson 1994a ,Positive
This corpusbased information typically concerns sequences of 3 tags or words  It has been argued that METEOR correlates better with human judgment due to higher weight on recall than precision  Treebanking ,Positive
Maximum entropy models  are a class of exponential models which require no unwarranted independence assumptions and have proven to be very successful in general for integrating information from disparate and possibly overlapping sources ,Positive
Phrasebased systems such as Moses Koehn et al 2007 explicitly search for the highestscoring string in which all source words are translated,Positive
 In addition the filtering method causes some practical issues First such methods are not suitable for real MT tasks especially for applications with streamed input since the model has to be retrained with each new input sentence or document and training is slow  ,Negative
The notion of incrementally merging classes of lexical items is intuitively satisfying and is explored in detail in  Inter and Intra annotator agreement We measured pairwise agreement among annotators using the kappa coefficient  K  which is widely used in computational linguistics for measuring agreement in category judgments  ,Positive
Unfortunately  this is not the case for such widely used MT evaluation metrics as BLEU  and NIST   applied the parser of  developed for English  to Czech  and found thatthe performance wassubstantially lower when compared to the results for English ,Negative
There are good reasons for using such a handcrafted genrespecific verb lexicon instead of a general resource such as WordNet or Levins 1993 classes ,Neutral
 uilding on a recent proposal in this direction by Turney 2008 we propose a generic method of this sort and we test it on a set of unrelated tasks reporting good performance across the board with very little taskspecific tweaking ,Positive
The ArabictoEnglish system has been trained with the data provided by the International Work shop on Spoken Language Translation 2005 The context is that of the Basic Traveling Expression Corpus BTEC task Takezawa et al 2002 ,Neutral
 and Bikel and Chiang  has demonstrated the applicability of the  model for Czech and Chinese One of the most successful metrics for judging machinegenerated text is BLEU  ,Positive
In this paper we bring forward the first idea by studying the issue of how to utilize structured syntactic features for phrase reordering in a phrasebased SMT system with BTG Bracketing Transduction Grammar constraints Wu 1997  ,Neutral
Some of the consequences  of research in lexical semantics with particular attention to natural language processing are discussed by Pustejovsky et al 1993 and Nirenburg and Raskin 1996 ,Neutral
272 Similaritybased estimation was first used for language modeling in the cooccurrence smoothing method of Essen and Steinbiss   derived from work on acoustic model smoothing by Sugawara et al Following the setup in   we initialize the transition and emission distributions to be uniform with a small amount of noise  and run EM and VB for 1000 iterations ,Neutral
Carroll et al 1998 discussed simplifying newspaper text by replacing uncommon words with common words or replacing complicated syntactic structures with simpler structures to assist people with reading disabilities,Neutral
Nakov et al 2003 use ending guessing rules to predict the morphological class of unknown German nouns ,Neutral
It is often straightforward to obtain large amounts of unlabeled data  making semisupervised approaches appealing  previous work on semisupervised methods for dependency parsing includes  ,Positive
Like   we used mutual information to measure the cohesion between two words ,Neutral
The system was tested against 26711 words of newspaper text from The Wall Street Journal The Economist and Today all taken from the 200million word Bank of English corpus by the COBUILD team at the University of Birmingham England see also Jirvinen 1994 ,Neutral
Our evaluation assessed the performance of a semantic frame and role labeler with and without the annotations produced by our method ,Positive
The maximum entropy approach  is known to be well suited to solve the classification problem We compared a baseline system  the stateoftheart phrasebased system Pharaoh   against our system ,Positive
A major difference between the phrase features used in this work and those used elsewhere is that we do not assume that phrases segment into disjoint parts of the source and target sentences Koehn et al 2003 they can overlap,Neutral
In the field of statistical analysis of natural language data  it is common to use measures of lexical association  such as the informationtheoretic measure of mutual information  to extract useful relationships between words  eg   ,Neutral
1 Introduction Recent approaches to statistical machine translation  SMT  piggyback on the central concepts of phrasebased SMT  and at the same time attempt to improve some of its shortcomings by incorporating syntactic knowledge in the translation process ,Negative
CIT  ,Neutral
We recently proposed cube summing an approximate technique that permits the use of nonlocal features for inside DP algorithms Gimpel and Smith 2009 ,Positive
We presented firstorder expectation semirings and insideoutside computation in more detail than Eisner 2002 and developed extensions to higherorder expectation semirings,Negative
Gildea and Jurafsky 2002 were the first to describe a statistical system trained on the data from the FrameNet project to automatically assign semantic roles ,Positive
[Filatova  Hovy 2001] addressed the issue of resolving temporal references in news stories ,Positive
1 Introduction Since 1995  a few statistical parsing algorithms  demonstrated a breakthrough in parsing accuracy  as measured against the University of Pennsylvania TREEBANK as a gold standard ,Neutral
We built a translation model on a corpus for IWSLT 2005 ChinesetoEnglish translation task Eck and Hori 2005 which consists of 40k pairs of sentences ,Neutral
Our focus is on the sentence level  unlike  and   we employ a significantly larger set of seed words  and we explore as indicators of orientation words from syntactic classes other than adjectives  nouns  verbs  and adverbs  This additional conditioning has the effect of making the choice of generation rules sensitive to the history of the generation process  and  we argue  provides a simpler  more uniform  general  intuitive and natural probabilistic generation model obviating the need for CFGgrammar transforms in the original proposal of  ,Negative
Following  we can avoid unnecessary false positives by not querying for the longer ngram in such cases It is explored extensively in  We compare semisupervised LEAF with a previous state of the art semisupervised system  ,Positive
To increase the coherence of the output text we identify blocks of topicallyrelated themes and then apply chronological ordering on blocks of themes using themetime stamps Barzilay Elhadad and McKeown 2002,Neutral
Incremental topdown and leftcorner parsers have been shown to effectively  and efficiently  make use of nonlocal features ,Positive
In beam search incomplete parses of an utterance are pruned or discarded when on some criterion they are significantly less plausible than other competing parses This pruning is fully interleaved with the parsing process ,Negative
However their parser was not incremental it used global features such as the number of turn changes ,Negative
Again  we find the clearest patterns in the graphs for precision  where Malt has very low precision near the root but improves with increasing depth  while MST shows the opposite trend  ,Neutral
The Xerox Tagger 1 XT Cutting et al 1992 is a statistical tagger made by Doug Cutting Julian Kupiec Jan Pedersen and Penelope Sibun in Xerox PARC It was trained on the untagged Brown Corpus Francis and Kubera 1982 ,Neutral
To reduce the knowledge engineering burden on the user in constructing and porting an IE system  unsupervised learning has been utilized  eg Riloff   Yangarber et al ,Positive
See  for an application of the boosting approach to named entity recognition  and Walker  Rambow  and Rogati  for the application of boosting techniques for ranking in the context of natural language generation ,Neutral
While other systems  such as   have addressed these tasks to some degree  OPINE is the first to report results Thirdly   deploys the dependency language model to augment the lexical language model probability be1183 tween two head words but never seek a full dependency graph ,Negative
SMT has evolved from the original wordbased approach  into phrasebased approaches  and syntaxbased approaches  ,Neutral
We use MER  to tune the decoders parameters using a development data set The training set is extracted from TreeBank  section 1518  the development set  used in tuning parameters of the system  from section 20  and the test set from section 21 For nonlocal features  we adapt cube pruning from forest rescoring   since the situation here is analogous to machine translation decoding with integrated language models  we can view the scores of unit nonlocal features as the language model cost  computed onthefly when combining subconstituents ,Neutral
The best known measures for evaluating text categorization models are recall and precision calculated by the following equations Lewis 1992 ,Neutral
Because of these kinds of results  the vast majority of statistical parsing work has focused on parsing as a supervised learning problem  ,Neutral
 used the BaseNP tag set as presented in   I for inside a BaseNP  O for outside a BaseNP  and B for the first word in a BaseNP following another BaseNP ,Neutral
Large volumes of training data of this kind are indispensable for constructing statistical translation models   acquiring bilingual lexicon   and building examplebased machine translation  EBMT  systems  ,Neutral
One good example for this is fulltext retrieval systems Choueka 1980 Suchsystems must handle the morphological ambiguity problem,Positive
Making such an assumption is reasonable since POS taggers that can achieve accuracy of 96 are readily available to assign POS to unrestricted English sentences Brill 1992 Cutting et al 1992,Neutral
One interesting approach to extending the current system is to introduce a statistical translation model  to filter out irrelevant translation candidates and to extract the most appropriate subpart from a long English sequence as the translation by locally aligning the Japanese and English sequences ,Neutral
1 Introduction The dominance of traditional phrasebased statistical machine translation  PBSMT  models  has recently been challenged by the development and improvement of a number of new models that explicity take into account the syntax of the sentences being translated 1 Introduction Hierarchical approaches to machine translation have proven increasingly successful in recent years   and often outperform phrasebased systems  on targetlanguage fluency and adequacy ,Negative
Bikel and Chiang  in fact contains two parsers  one is a lexicalized probabilistic contextfree grammar  PCFG  similar to   the other is based on statistical TAG  ,Neutral
Useful tools such as large aligned corpora eg the aligned Hansards Galeand Church 1991 and semantic word hierarchies eg Wordnet Miller 1990 havealso recently become available,Positive
We chose to train maximum entropy models Berger et al 1996 Our learning framework is described in Section 41 the results in Section 42  ,Neutral
Forced translation was implemented by Schwartz 2008 who ensures that hypothesis are a prefix of the reference to be generated,Neutral
Given the comparability of the accuracy of the rulebased partofspeech POS tagger Brill 1992 with the accuracy of the stochastic tagger and given the fact that a rulebased POS tagger has never been used for a Slavic language we have tried to apply rulebased methods even for Czech ,Neutral
Metrics in the Rouge family allow for skip ngrams   Kauchak and Barzilay  take paraphrasing into account  metrics such as METEOR  and GTM  calculate both recall and precision  METEOR is also similar to SIA  in that word class information is used ,Neutral
For English we obtained results comparable with the results presented in Merialdo 1992 as well as in Church 1992 ,Neutral
We planned a linguistic evaluation like DUC2005 Hoa Trang 2005 ,Neutral
In fact we have developed a rulebasedcomponent that transforms the phrase structure output of Collinss 2003 parser intoa representation in which a node has a direct link to its dependents,Neutral
This averaging effect has been shown to reduce overfitting and produce much more stable results  Probably the most widely used association weight function is  pointwise  Mutual Information  MI          defined by         log    2 fPwP fwPfwMI  ,Positive
12Poon and Domingos  outperformed  As with similar work   the size of the corpus makes preprocessing such as lemmatization  POS tagging or partial parsing  too costly The size of the development set used to generate 1 and 2  compensates the tendency of the unsmoothed MERT algorithm to overfit  by providing a high ratio between number of variables and number of parameters to be estimated ,Negative
An extrinsic evaluation Teufel 2001 shows that the output of our system is already a useful document surrogate in its own right,Neutral
The learning algorithm used for each stage of the classification task is a regularized variant of the structured Perceptron  ,Neutral
In particular we need to develop a backoff strategy for unseen pairs in the relational similarity tasks that following Turney 2006 could be based on constructing surrogate pairs of taxonomically similar words found in the CxLC space ,Positive
Turney 2008 is the first to the best of our knowledge to raise the issue of a unified approach In particular he treats synonymy and association as special cases of relational similarity ,Positive
While these approaches have had som e success to date   their usability as parsers in systems for natural language understanding is suspect ,Negative
Words are encoded through an automatic clustering algorithm  while tags  labels and extensions are normally encoded using diagonal bits ,Neutral
In Statistical Machine Translation  SMT   recent work shows that WSD helps translation quality when the WSD system directly uses translation candidates as sense inventories  Most semiautomated approaches have met with limited success  and supervised learning models have tended to outperform dictionarybased classi cation schemes  ,Positive
The literature on word space models Sahlgren 2006 has focused on taxonomic similarity synonyms antonyms cohyponyms and general association eg finding topically related words exploiting the idea that taxonomically or associated words will tend to occur in similar contexts and thus share a vector of cooccurring words ,Neutral
More recent works have also employed Luhns approach as a basis component for extracting relevant sentences Buyukkokten et al2001 Lam desina and Jones 2001  ,Positive
Although some successful applications have been developed see for instance Chinchor 1998 implementing an automatic text analysis system is still a labour and time intensive task ,Positive
The present paper is concerned with tagging languages and sublanguages for which no a priori knowledge about grammatical categories is available a situation that occurs often in practice Brill and Marcus 1992a ,Neutral
The tag Ngram probabilities and both the scheme and its application to these two tasks are described in detail in Samuelsson 1996 where it was also shown to compare favourably to deleted interpolation see Jelinek and Mercer 1980 even when the backoff weights of the latter were optimal ,Neutral
In the example the patterns of cooccurrence suggest that objects of killing are rather similar to subjects of dying hinting at the classic causesubjdieobj analysis of killing by Dowty 1977 and many others ,Neutral
On the other hand  purely statistical systems  extract discriminating MWUs from text corpora by means of association measure regularities ,Neutral
However Vbutilainen 1995 has shown that EngCG combined with a syntactic parser produces morphologically unambiguous output with an accuracy of 993 a figure clearly better than that of the statistical tagger in the experiments below however the test data was not the same ,Neutral
Given a source sentence f  the preferred translation output is determined by computing the lowestcost derivation  combination of hierarchical and glue rules  yielding f as its source side  where the cost of a derivation R1 Rn with respective feature vectors v1   vn Rm is given by msummationdisplay i  1 i nsummationdisplay j  1  vj  i ,Neutral
As this encoding strategy is not wellsuited to a free word order language like German we have focussed on a less surfaceoriented level of description most closely related to the LFG fstructure and representationsused in dependency grammar,Negative
Although previous work  has tackled the bootstrapping approach from both the theoretical and practical point of view  many key problems still remain unresolved  such as the selection of initial seed set Unlike   who found optimal performance when was approximately 104  we observed monotonic increases in performance as dropped ,Negative
We then piped the text through a maximum entropy sentence boundary detector  and performed text normalization using NSW tools  ,Neutral
We use the kappa coefficient K Siegel and Castellan 1988 to measure stability and reproducibility following Carletta 1996  ,Neutral
Recently   have successfully constructed high quality and high coverage gazetteers from Wikipedia Introduction The maximum entropy model  has attained great popularity in the NLP field due to its power  robustness  and successful performance in various NLP tasks   ,Positive
     Dave et al ,Neutral
The disambiguation rules are similar to phonological rewrite rules Kaplan and Kay 1994 and the parsing algorithm is similar to the algorithm for combining the morphological rules with the lexicon Karttunen 1994 ,Positive
This method was shown to outperform the class based model proposed in  and can thus be expected to discover better clusters of words Although a rich literature covers bootstrapping methods applied to natural language problems  several questions remain unanswered when these methods are applied to syntactic or semantic pattern acquisition ,Negative
Based on RST [Marcu 2000] established a Rhetorical Parser The parser exploits cue phrases in an algorithm that discovers discourse relationships between phrases in a text ,Positive
We annotated with the BIO tagging scheme used in syntactic chunkers  ,Neutral
A wordpair classification is used to formulate semantic dependency parsing as in Zhao and Kit 2008 ,Neutral
The algorithm has been applied to partofspeech tagging Padr6 1996 and to shallow parsing Voutilainen and Padro 1997  ,Neutral
154 2 Translation Models 21 Standard Phrasebased Model Most phrasebased translation models  rely on a preexisting set of wordbased alignments from which they induce their parameters ,Neutral
As the first step in the process an existing program MetaMap Aronson et al 1994 attempts to map each simple noun phrase to a concept in the UMLS Metathesaurus,Neutral
In fact we experienced the underflow problem in preliminary experiments with the EDR corpus ,Negative
Syntactic similarity may be operationalized in many ways for example by taking account a hierarchy of grammatical relations Keenan and Comrie 1977 ,Neutral
One important application of bitext maps is the construction of translation lexicons  and  as discussed  translation lexicons are an important information source for bitext mapping This method is described hereafter  while the subsequent steps  that use deeper  rulebased  levels of knowledge  are implemented into the ARIOSTO_LEX lexical learning system  described in  ,Neutral
Probabilistic generative models like IBM 15 Brown et al 1993 HMM Vogel et al 1996 ITG Wu 1997 and LEAF Fraser and Marcu 2007 define formulas for Pf  e or Pe f with okvoon ororok sprok atvoon bichat dat erok sprok izok hihok ghirok totat dat arrat vat hilat okdrubel okvoon anok plok sprok atdrubel atvoon pippat rrat dat okvoon anok drok brok jok atvoon krat pippat sat lat wiwok farok izok stok totat jjat quat cat lalok sprok izok jok stok wat dat krat quat cat lalok farok ororok lalok sprok izok enemok wat jjat bichat wat dat vat eneat lalok brok anok plok nok iat lat pippat rrat nnat wiwok nok izok kantok okyurp totat nnat quat oloat atyurp lalok mok nok yorok ghirok clok wat nnat gat mat bat hilat lalok nok crrrok hihok yorok zanzanok wat nnat arrat mat zanzanat lalok rarok nok izok hihok mok wat nnat forat arrat vat gat Figure 1 Word alignment exercise Knight 1997,Neutral
 noted that the unigram unpredictable might have a positive sentiment in a movie review  eg unpredictable plot   but could be negative in the review of an automobile  eg unpredictable steering  ,Neutral
The usual recall and precision metrics  eg  how many of the interesting bits of information were detected  and how many of the found bits were actually correct  require either a test corpus previously annotated with the required information  or manual evaluation  ,Neutral
Functional representation of phrases and clauses has been introduced to facilitate expressing syntactic generMisations The representation is introduced in Voutilainen and Tapanainen 1993 Voutilainen 1994 here only the main characteristics are given ,Positive
32 Rare Word Accuracy For these experiments  we use the Wall Street Journal portion of the Penn Treebank  ,Neutral
 From machine learning viewpoint Vapnik 1995 it is computationally infeasible to explicitly generate features involving structured information in many NLP applications ,Neutral
The previous studies  with the exception of   used smaller gazetteers than ours ,Neutral
Since we are using a larger corpus than Padó et al 2007 who train on the BNC a fairer comparison might be the one with our alternative models that are all outperformed by DM by a large margin ,Negative
The results are quite promising  our extraction method discovered 89  of the WordNet cousins  and the sense partitions in our lexicon yielded better values  than arbitrary sense groupings on the agreement data ,Neutral
In this paper we attempt to bring some clarity to the situation by taking a closer look at one of these existing methods Specifically we cast the popular technique of cube pruning Chiang 2007 in the wellunderstood terms of heuristic search Pearl 1984 ,Neutral
Semantic interpretation is based on a categorical analysis that is underspecified in that it is a partial parse cf McDonald 1992  ,Neutral
This learning approach has also been applied to a numberof other tasks including prepositional phrase attachment disambiguation Brill andResnik 1994 bracketing text Brill 1993a and labeling nonterminal nodes Brill 1993c,Neutral
Workshop Towards GenreEnabled Search Engines booktitle pages 13  20 pages editor In G Rehm and M Santini  editors editor contexts context ork on an intradocument  or page segment level because a single document can contain instances of multiple genres  eg  contact information  list of publications  CV  see  ,Neutral
The differences were jointly examined by the judges to see whether they were caused by inattention or by a genuine difference of opinion that could not be resolved by consulting the documentation that outlines the principles adopted for this grammatical representation for the most part documented in Karlsson et al 1994  ,Neutral
However the difficulty of such tasks and the fact that they are apparently unrelated has led to the development of largely adhoc solutions tuned to specific challenges ,Negative
The second step uses this intermediate representation to generate a summary Sparck Jones 1993 ,Neutral
 tried a different generative phrase translation model analogous to IBM wordtranslation Model 3   and again found that the standard model outperformed their generative model The automatically generated patterns in PairClass are slightly more general than the patterns of  ,Negative
 focus on alignment and do not present MT results  while May and Knight  2007  takesthesyntacticrealignmentasaninputtoanEM algorithm where the unaligned target words are insertedintothetemplatesandminimumtemplatesare combinedintobiggertemplates  ,Negative
Throughout  the likelihood ratio  is used as significance measure because of its stable performance in various evaluations  yet many more measures are possible ,Positive
For English  we have used sections 0306 of the WSJ portion of the Penn Treebank  distributed by the Linguistic Data Consortium  LDC   which have frequently been used to evaluate sentence boundary detection systems before  compare Section 7 ,Neutral
To transform the problem into a classification task we use the IOB2 classification scheme Tjong Kim Sang and Veenstra 1999  ,Neutral
Although it is decidable whether a function is subsequential or not Choffrut 1977the determinization algorithm described in the previous section does not terminatewhen run on a nonsubsequential function,Neutral
In addition to the handcrafted models listed above researchers have built stochastic plan recognition models for interaction including ones based on Hidden Markov Models Bui 2003 Blaylock and Allen 2006 and on probabilistic contextfree grammars Alexandersson and Reithinger 1997 Pynadath and Wellman 2000 ,Positive
Closer in spirit is AI research on learning vocabulary items by connecting user vocabulary to the agents perceptual representations at the time  of utterance Oates et al 2000 Roy and Pentland 2002 Cohen et al 2002 Yu and Ballard 2004 Steels and Belpaeme 2005,Neutral
Note that in this work we have decided to evaluate the predicted structure against the true structure a hard evaluation measure in future work we will assess the abstracts with a set of quality questions similar to those put forward by the Document Understanding Conference Evaluations also in a way similar to Kan and McKeown 2002 who evaluated their abstracts in a retrieval environment,Positive
Brill and Marcus 1992a have shown that the effort necessary to construct the partofspeech lexicon can be considerably re duced by combining learning procedures and a partial partofspeech categorization elicited from an informant ,Positive
We build a subset S C   incrementally by iterating to adjoin a feature f E   which maximizes loglikelihood of the model to S This algorithm is called the Basic Feature Selection  ,Neutral
FrameNet role annotations were mapped onto those dependency graph nodes that corresponded most closely to the annotated substring see Frstenau 2008 for a detailed description of the mapping algorithm ,Neutral
Joshua is a hierarchical parsingbased MT system and it can be instructed to produce derivation trees instead of the candidate sentence string Itself ,Positive
This difference was highlighted in the 3http    w3msivxusejhamaltparser  studyof   whichshowed that the difference is reflected directly in the error distributions of the parsers ,Neutral
For the task of dialogue act disambiguation Samuel Carberry and VijayShanker 1999 suggest a method of automatically finding cue phrases for disambiguation ,Positive
The system described in  also makes use of syntactic heuristics ,Neutral
The parameters weights θj can be estimated efficiently by maximizing the regularized conditional likelihood of a training corpus Johnson et al 1999 van Noord and Malouf 2005,Neutral
In addition to the widely used BLEU  and NIST  scores  we also evaluate translation quality with the recently proposed Meteor  and four editdistance style metrics  Word Error Rate  WER   Positionindependent word Error Rate  PER    CDER  which allows block reordering   and Translation Edit Rate  TER   ,Positive
Ayan and Dorr 2006 showed that under certain conditions this constraint could have significant impact on system performance ,Neutral
A simpler machine learning approach using only word frequency information and no other features as typically used in tasks like text classification could have been employed and indeed Nanba and Okumura [1999] do so for classifying citation Contexts ,Positive
Lexicalization can increase parsing performance dramatically for English   and the lexicalized model proposed by Collins  997  has been successfully applied to Czech  and Chinese  ,Positive
The results of Titov et al 2009 that use the similar joint learning technique as Henderson et al 2008 are also Included  ,Neutral
Such a method alleviates the problem of creating templates from examples which would be used in an ulterior phase of generation  The variance semiring is essential for many interesting training paradigms such as deterministic 40 annealing   minimum risk   active and semisupervised learning  ,Positive
