Text,Sentiment
"We will define true nominalizations as those which have a parallel syntactic structure to the original verb. This is also in keeping with the definition of nominalizations given in (Quirk et al., 1985) ",Neutral
"[Barzilay et al, 2001] evaluated three algorithms for sentence ordering in multi-document Summaries. ",Neutral
Standard CI Model 1 training  initialised with a uniform translation table so that t  ejf  is constant for all sourcetarget word pairs  f  e   was run on untagged data for 10 iterations in each direction  ,Neutral
"We use the Xerox part-of-speech tagger (Cutting et al., 1992), a statistical tagger made at the Xerox Palo Alto Research Center.",Neutral
A later study  found that performance increased to 872  when considering only those portions of the text deemed to be subjective ,Positive
"For the test data, we created a lattice of every possible segmentation of any word 6 characters or longer and used forward-backward pruning to prune out low probability segmentation paths (Sixtus and Ortmanns, 1999).",Neutral
"One may identify various contexts in which either the noun or the adjective can be preferred. Such contextual restrictions (Chanod, 1993) are not always true, but may be considered reasonable for resolving the ambiguity. ",Neutral
Previous research has addressed revision in singledocument summaries   and has suggested that revising summaries can make them more informative and correct errors ,Neutral
On the other hand  integrating an additional component into a baseline SMT system is notoriously tricky as evident in the research on integrating word sense disambiguation  WSD  into SMT systems  different ways of integration lead to conflicting conclusions on whether WSD helps MT performance  ,Positive
"Although during minimum error training we assume a decoder that uses the maximum derivation decision rule, we find benefits to translating using a minimum risk decision rule on a test set (Kumar and Byrne, 2004).",Neutral
Among the chunk types  NP chunking is the first to receive the attention   than other chunk types  such as VP and PP chunking  This model shares some similarities with the stochastic inversion transduction grammars  SITG  presented by Wu in  ,Neutral
"In this case the model hypothesesare not satisfied; e.g., there are strong intra-tag relations in distancesgreater than the model order, idiomatic expressions, language dependentexceptions, etc. A general solution to the variable length and depth ofdependency for HMM has been already proposed (Tao 1992), but has notbeen implemented in taggers",Negative
For these classications  we calculated a kappa statistic of 0528  ,Neutral
3 Parse Tree Features We tagged each candidate transcription with  1  partofspeech tags  using the tagger documented in   and  2  a full parse tree  using the parser documented in Collins  1999  ,Neutral
The learning algorithm used for each stage of the classification task is a regularized variant of the structured Perceptron  ,Neutral
Stateoftheart machine learning techniques including Support Vector Machines   AdaBoost  and Maximum Entropy Models  provide high performance classifiers if one has abundant correctly labeled examples ,Positive
"In contrast, in a rule based system, the system designer would have to consider how, for instance, a WordNet (Miller, 1995) derived information for a particular example interacts with a part-of-speech-based information and chunking information. That is not to say, ultimately, that rule-based systems are in some way inferior to statistical models – they are built using valuable insight which is hard to obtain from a statistical-model only approach.",Positive
"In this respect, the present work is closer in spirit to Ji et al. (2005), who explore the employment of the ACE 2004 relation ontology as a semanticfilter. ",Positive
"Intuitively, if we are able to find good correspondences among features, then the augmented labeled source domain data should transfer better to a target domain (where no labeled data is available) (Blitzer et al., 2006).",Neutral
Presently  there exist methods for learning oppositional terms  and paraphrase learning has been thoroughly studied  but successfully extending these techniques to learn incompatible phrases poses difficulties because of the data distribution Formal complexity analysis has not been carried out  but my algorithm is simpler  at least conceptually  than the variablewordorder parsers of Johnson     and Abramson and Dahl  1989  ,Negative
Recent research (Daume et al. 2002) has show that syntax-based languagemodels are more suitable for language generation tasks; the study of such models isa promising direction to explore.,Positive
Bilexical contextfree grammars have been presented in  as an abstraction of language models that have been adopted in several recent realworld parsers  improving stateoftheart parsing accuracy  For the Penn Treebank   reports an accuracy of 966  using the Maximum Entropy approach  our much simpler and therefore faster HMM approach delivers 967  ,Negative
"Similarly to classical NLP tasks such as base noun phrase chunking (Ramshaw and Marcus, 1994), text chunking (Ramshaw and Marcus, 1995) or named entity recognition (Tjong Kim Sang, 2002), we formulate the mention detection problem as a classification problem, by assigning to each token in the text a label, indicating whether it starts a specific mention, is inside a specific mention, or is outside any mentions.  ",Positive
"A simpler machine learning approach using only word frequency information and no other features, as typically used in tasks like text classification, could have been employed (and indeed Nanba and Okumura [1999] do so for classifying citation Contexts). ",Positive
Again  we find the clearest patterns in the graphs for precision  where Malt has very low precision near the root but improves with increasing depth  while MST shows the opposite trend  ,Neutral
"Word-sense disambiguation, a problemthat once seemed out of reach for systems without a great deal of handcrafted lin-guistic and world knowledge, can now in some cases be done with high accuracywhen all information is derived automatically from corpora (Brown, Lai, and Mercer1991; Yarowsky 1992; Gale, Church, and Yarowsky 1992; Bruce and Wiebe 1994).",Neutral
Goldsmith (2001) performs a minimum description length analysis of the mophology of several European languages using coPora.,Neutral
The results evaluated by BLEU score  is shown in Table 2 ,Neutral
"We conducted experiments with the Reuters-21578 Corpus a relatively tiny one for such experiments. Clark (2000) reports results on a corpus containing 12 million terms, Schütze (1993) on one containing 25 million terms, and Brown, et al, (1992) on one containing 365 million terms. In contrast, we count approximately 2.8 million terms in Reuters-21578.",Positive
"In English taggers, (Weischedel et al., 1993) proposed a statistical model to estimate word output probability p(wi|tl) for an unknown word from spelling information such as inflectional endings, derivational endings, hyphenation, and capitalization. Our word model can be thought of a generalization of their statistical model. One potential benefit of our statistical model and segmentation algorithm is that they are completely independent of the target language and its writing system. ",Negative
Smith and Eisner (2006) instead propose a dif ferentiable objective that can be optimized by gradient descent: the Bayes risk R(p) of (7). ,Neutral
"(Grefenstette, 1998) proposed to remove phrases in sentences to produce a telegraphic text that can be used to provide audio scanning service for the blind. (Corston-Oliver and Dolan, 1999) proposed to remove clauses in sentences before indexing documents for Information Retrieval. ",Neutral
Our method does not suppose a uniform distribution over all possible phrase segmentationsas  since each phrase tree has a probability ,Neutral
4 Extended Minimum Error Rate Training Minimum error rate training  is widely used to optimize feature weights for a linear model  When we run our classifiers on resourcetight environments such as cellphones  we can use a random feature mixing technique  or a memoryefficient trie implementation based on a succinct data structure  to reduce required memory usage Evaluation Criteria Wellestablished objective evaluation measures like the word error rate  WER   positionindependent word error rate  PER   and the BLEU score  were used to assess the translation quality ,Positive
Reported work includes improved model variants  and applications such as web data extraction   scientific citation extraction   word alignment   and discourselevel chunking  ,Neutral
"In the bigram model, we can weight each probability of a pair of tags in both models estimated from tagged or untagged corpora. A smoothing method, such as deleted interpolation (Jelinek, 1985), can be used for Weighting.",Positive
"Research in lexical semantics (Cruse, 1986) provides insight into the interaction of reference and linguistic Structure.  ",Neutral
"Others perform the division implicitly without discussing performance (e.g. (Cutting et al., 1992)). ",Negative
"The subsequential transducer generated by this algorithm could in turn be min-imized by an algorithm described in Mohri (1994a). However, in our case, the trans-ducer is nearly minimal.",Neutral
"Our method to address the problem of length bias in rule selection is very different from the maximum entropy method used in existing studies, e.g. (He et al., 2008).",Neutral
"Kupiec (1992) has proposed an estimation method for the N-gram language model using the Baum-Welch reestimation algorithm (Rabiner et al., 1994) from an untagged corpus and Cutting et al. (1992) have applied this method to an English tagging system.Takeuchi and Matsumoto (1995) also have developed an extended method for unsegmented languages (e.g., Japanese) and applied it to their Japanese tagger.  ",Positive
"Our rhetorical analysis, as noted above, is nonhierarchical, in contrast to Rhetorical Structure Theory (RST) (Mann and Thompson 1987; Marcu 1999), and it concerns text pieces at a lower level of granularity. Although we do agree with RST that the structure of text is hierarchical in many cases, it is our belief that the relevance and function of certain text pieces can be determined without analyzing the full hierarchical structure of the text. ",Negative
"The work of (Bruce and Wiebe, 1994) used parts of speech (POS) and morphological form, in addition to surrounding words. However, the POS used are abbreviated POS, and only in a window of -b2 words. No local collocation knowledge is used. A probabilistic classifier is used in (Bruce and Wiebe, 1994). ",Negative
The use of dependencies in MT evaluation has not been extensively researched before  one exception here would be    and requires more research to improve it  but the method shows potential to become an accurate evaluation metric ,Positive
Berger et al (1996) proposed an iterative procedure of adding news features to feature set driven by data. We present a simple and effective approach using some statistical heuristics for feature selection. ,Negative
"Much previous work has focused on creating FrameNet-style annotations for languages other than English. A common strategy is to exploit parallel corpora and transfer annotations from English sentences onto their translations (Padó and Lapata, 2006; Johansson and Nugues, 2006). ",Neutral
Although to a lesser extent  measures of word relatedness have also been applied on other languages  including German   Chinese   Dutch  and others ,Neutral
Such a quasisyntactic structure can naturally capture the reordering of phrases that is not directly modeled by a conventional phrasebased approach  Although generating training examples in advance without a working parser  is much faster than using inference   our training time can probably be decreased further by choosing a parsing strategy with a lower branching factor ,Negative
Dredze et al yielded the second highest score1 in the domain adaptation track  The IBM models  search a version of permutation space with a onetomany constraint  propose the use of language models for sentiment analysis task and subjectivity extraction ,Neutral
This source of overcounting is considered and fixed by  and Zens and Ney  2003   which we briefly review here This further supports the claim by  that loglikelihood ratio is much less sensitive than pmi to low counts Inversion transduction grammar   or ITG  is a wellstudied synchronous grammar formalism ,Positive
"This tagged text was then parsed by a low-level dependency parser (Grefenstette, 1994)[Chap 3]. ",Neutral
We compare our approach with a method proposed by Fürstenau and Lapata (2009). This approach is more tailored to the specific case of SRL and is summarized here. ,Neutral
Pustejovsky confronted with the problem of automatic acquisition more extensively in  PropBank encodes propositional information by adding a layer of argument structure annotation to the syntactic structures of the Penn Treebank  ,Neutral
"It is well-known that such distributions can represent meaning reasonably well, at least for meaning-comparison purposes (Landauer and Dumais, 1997).",Neutral
Zhang et al. (2008) and Wellington et al. (2006) answer the question: what is the minimal grammar that can be induced to completely describe a training set? ,Positive
"The only way to avoid it, is to anonymize the notes prior to POS tagging which in itself is a difficult and expensive process (Ruch et al. 2000).  ",Neutral
Brill and Marcus (1992a) have shown that the effort necessary to construct the part-of-speech lexicon can be considerably re- duced by combining learning procedures and a partial part-of-speech categorization elicited from an informant. ,Positive
"Merialdo (1994) and Elworthy (1994) have insisted, based on their experimental results, that the maximum likelihood training using an untagged corpus does not necessarily improve tagging accuracy. However, their likelihood was the probability with all paths weighted equivalently. Since more than half of the symbols in the observations may be noise, models estimated in this way are not reliable.",Negative
"While many text categorization models have been proposed so far, in this paper, we concentrate on the probabilistic models (Robertson and Sparck Jones, 1976; Kwok, 1990; Fuhr, 1989; Lewis, 1992; Croft, 1981; Wong and Yao, 1989; Yu et al., 1989) because these models have solid formal grounding in probability theory. ",Positive
"Kupiec, Ped-ersen, and Chen (1995) report on the semiautomatic alignment of 79 of sentences ofprofessional abstracts in a corpus of 188 documents with professional abstracts.",Neutral
Because of these kinds of results  the vast majority of statistical parsing work has focused on parsing as a supervised learning problem  ,Neutral
On the other hand   proposed an algorithm  borrowed to the field of dynamic programming and based on the output of their previous work  to find the best alignment  subject to certain constraints  between words in parallel sentences ,Neutral
"Ayan and Dorr (2006) showed that under certain conditions, this constraint could have significant impact on system performance. ",Neutral
Rulesize and lexicalization affect parsing complexity whether the grammar is binarized explicitly  or implicitly binarized using Earlystyle intermediate symbols  ,Neutral
The first SMT systems were developed in the early nineties  ,Neutral
Like WASP1  the phrase extraction algorithm of PHARAOH is based on the output of a word alignment model such as GIZA     which performs poorly when applied directly to MRLs  Section 32  This restriction is necessary because the problem of optimizing manytomany alignments 5 Our preliminary experiments with ngrambased overlap measures  such as BLEU  and ROUGE   show that these metrics do not correlate with human judgments on the fusion task  when tested against two reference outputs ,Negative
"This text was part-of-speech tagged using the Xerox H M M tagger ( C u t t i n g et al., 1992). ",Neutral
"For example, the performance of a statistical parsing system drops in an appalling way when a model trained on the Wall Street Journal is applied to the more varied Brown corpus (Gildea, 2001) ",Neutral
23 Online Learning Again following   we have used the single best MIRA   which is a margin aware variant of perceptron  for structured prediction ,Neutral
"When automated part-of-speech tagging was initially explored (Klein and Sim-mons 1963; Harris 1962), people manually engineered rules for tagging, sometimeswith the aid of a corpus.",Neutral
"Deleted and spurious content is a well known problem for statistical models (Chiang et al., 2008). ",Neutral
"In the domain of indicative summarization, Kan and McKeown (2002) studied the problem of generating abstracts for bibliographical data which although in a restricted domain has some contact points with the work described here. As in their work we use the abstracts in our corpus to induce the model. They rely on a more or less fixed discourse structure to accommodate the generation process. In our approach the discourse structure is not fixed but predicted for each particular abstract. ",Negative
"Rath, Resnick, and Savage (1961) report that six participants agreed on only 8 of 20 sentences they were asked to select out of short Scientific American texts and that five agreed on 32 of the Sentences. ",Neutral
129 5 Active learning Whereas a passive supervised learning algorithm is provided with a collection of training examples that are typically drawn at random  an active learner has control over the labeled data that it obtains  ,Neutral
"Second, we devised a method to obtain the expected word N-gram count in the target texts, using an N-best word segmentation algorithm (Nagata, 1994). ",Positive
This approach addresses the problematic aspects of both pure knowledgebased generation  where incomplete knowledge is inevitable  and pure statistical bag generation   where the statistical system has no linguistic guidance  In addition  the clustering methods used  such as HMMs and Browns algorithm   seem unable to adequately capture the semantics of MNs since they are based only on the information of adjacent words ,Negative
Some methods which can offer powerful reordering policies have been proposed like syntax based machine translation  and Inversion Transduction Grammar  ,Positive
"Split path feature are taken from existing semantic role labeling systems, see for example (Gildea and Jurafsky, 2002; Lim et al., 2004; Thompson et  al., 2006).",Neutral
The first known supervised learning algorithm was proposed by Kupiec et al. (1995). Their approach estimates the probability that a sentence should be included in a summary given its feature values based on the independent assumption of Bayes’ Rule. ,Positive
"Secondly, our method is related to beam search (Woods, 1985).In b e a m search, incomplete parses of an utterance are pruned or discarded when, on some criterion, they are significantly less plausible than other, competing parses. This pruning is fully interleaved with the parsing process. In contrast, our pruning takes place only at certain points: currently before parsing begins, and between the phrasM and full parsing stages. ",Negative
"We distinguish two main approaches to domain adaptation that have been addressed in the literature (Daumé III, 2007): supervised and semi-supervised. ",Neutral
"A syntactic parse is however a representation that is very closely tied with the surface-form of natural language, in contrast to Semantic Role Labeling (SRL) which adds a layer of predicate-argument information that generalizes across different syntactic alternations (Palmer et al., 2005). ",Neutral
Recently  graphbased methods have proved useful for a number of NLP and IR tasks such as document reranking in ad hoc IR  and analyzing sentiments in text  For English  after a relatively big jump achieved by   we have seen two significant improvements   and  pushed the results by a significant amount each time In our final comparison  we have also included the results of   because it has surpassed  as well and we have used this tagger in the data preparation phase ,Positive
"But in fact, the issue of editing in text summa-rization has usually been neglected, notable exceptions being the works by Jing andMcKeown (2000) and Mani, Gates, and Bloedorn (1999). In our work, we partially ad-dress this issue by enumerating some transformations frequently found in our corpusthat are computationally implementable.",Negative
Among these techniques  SCL  Structural Correspondence Learning   is regarded as a promising method to tackle transferlearning problem Several generalpurpose offtheshelf  OTS  parsers have become widely available  ,Positive
Our MT baseline system is based on Moses decoder  with word alignment obtained from GIZA    ,Neutral
2 Maximum Entropy Models Maximum entropy  ME  models   also known as loglinear and exponential learning models  provideageneralpurposemachinelearningtechnique for classification and prediction which has been successfully applied to natural language processing including part of speech tagging  named entity recognition etc Maximum entropy models can integrate features from many heterogeneous information sources for classification  ,Positive
"Ornan (1986) for instance, developed a new writing system for Hebrew, called'The Phonemic Script.' This script enables the user to write Hebrew texts that aremorphologically unambiguous, in order to use them later as an input for variouskinds of natural language applications.",Positive
Training of the phrase translation model builds on top of a standard statistical word alignment over the training corpus of parallel text  for identifying corresponding word blocks  assuming no further linguistic analysis of the source or target language ,Neutral
"They were chosen among the 20 participating systems either because they held better results (the first four participants) or because they used some joint learning techniques (Henderson et al., 2008). ",Neutral
For example  the word alignment computed by GIZA   and used as a basis to extract the TTS templates in most SSMT systems has been observed to be a problem for SSMT   due to the fact that the wordbased alignment models are not aware of the syntactic structure of the sentences and could produce many syntaxviolating word alignments ,Neutral
Our specific task is a two player object-identification game adapted from the experiments of Clark and Wilkes-Gibbs (1986) and Brennan and Clark (1996) ,Positive
"The tagger is reported (Cutting el al., 1992) to have a better than 96 % accuracy in the analysis of parts of the Brown Corpus. The accuracy is similar to other probabilistic taggers.  ",Positive
"We also argue against Church's position, supporting the claim that more attention needs to be paid to contextual information for part-of-speech disambiguation (Tzoukermann et ai., 1995). ",Neutral
"Word alignment is a critical component in training statistical machine translation systems and has received a significant amount of research, for example, (Brown et al., 1993; Ittycheriah and Roukos, 2005; Fraser and Marcu, 2007), including work leveraging syntactic parse trees, e.g., (Cherry and Lin, 2006; DeNero and Klein, 2007; Fossum et al., 2008).",Neutral
"The UMLS (Humphreys et al., 1998) consists of three components: the Metathesaurus, ® Semantic Network (McCray, 1993), and SPECIALIST Lexicon (McCray et al., 1994). ",Neutral
"The lines of the corpus are tokenized (Grefenstette and Tapanainen, 1994), and only sentences containing one of the word forms in the filter are retained. ",Neutral
There also have been prior work on maintaining approximate counts for higherorder language models  LMs     operates under the model that the goal is to store a compressed representation of a diskresident table of counts and use this compressed representation to answer count queries approximately ,Neutral
"The experiment was carried out using both the chunking criteria from (Rayner and Samuelsson, 1994) (the ""Old"" scheme), and the chunking criteria described in Section 3 above (the ""New"" scheme). ",Positive
"This part of the paper is essentially an extension and generalization of the line of work described in (Rayner, 1988; Rayner and Samuelsson, 1990; Samuelsson and Rayner, 1991; Rayner and Samuels- son, 1994; Samuelsson, 1994b). ",Positive
"RST can be used in sentence selection for single document summarization [Marcu, 1997]. However, it cannot be applied to MDS. ",Neutral
Giza   is a freely available implementation of IBM Models 15  and the HMM alignment   along with various improvements and modifications motivated by experimentation by Och & Ney  ,Neutral
"The underlying idea of the replacement is the same as Turing's estimates in back-off smoothing (Katz, 1987). ",Neutral
"The 74.6% final accuracy on apartments is higher than any result obtained by Haghighi and Klein (2006) (the highest is 74.1%), higher than the supervised HMM results reported by Grenager et al. (2005) (74.4%), and matches the results of Mann and Mc- Callum (2008) with GE with more accurate sampled label distributions and 10 labeled examples",Negative
"To compute scores for word pairs, we perform pair-wise hypothesis alignment using the indirect HMM (He et al. 2008) for every pair of input hypotheses.",Neutral
However  most of them fail to utilize nonsyntactic phrases well that are proven useful in the phrasebased methods  ,Neutral
"Semiring parsing (Goodman, 1999) is a general framework to describe such algorithms. ",Neutral
1 Introduction Many different statistical tests have been proposed to measure the strength of word similarity or word association in natural language texts  ,Neutral
Lopez (2009) recently argued for a separation between features/formalisms (and the independence assumptions they imply) from inference algorithms in MT; this separation is widely appreciated in machine learning.,Positive
"To ameliorate this, revision of the extracted sentences is also thought to be effective, and many ideas and methods have been proposed so far. For example, Otterbacher and colleagues (2002) analyzed manually revised extracts and factored out cohesion problems. Nenkova (2008) proposed a revision idea that utilizes noun coreference with linguistic quality improvements in mind.",Positive
For English  we have used sections 0306 of the WSJ portion of the Penn Treebank  distributed by the Linguistic Data Consortium  LDC   which have frequently been used to evaluate sentence boundary detection systems before  compare Section 7 ,Neutral
"Table 10 shows the results in terms of three overall measures: kappa, percentage accuracy, and macro-F (following Lewis [1991]).  ",Neutral
The same asymptotic complexityis of course found for memory storage in this approach. We use IGTrees (Daelemans etal. 1996) to compress the memory. IGTree is a heuristic approximation of the IB-IGAlgorithm.,Positive
1 Introduction Recent approaches to statistical machine translation  SMT  piggyback on the central concepts of phrasebased SMT  and at the same time attempt to improve some of its shortcomings by incorporating syntactic knowledge in the translation process ,Negative
4 Features For our experiments we use the features proposed  motivated and described in detail by  ,Neutral
"The first, scientific documents with abstracts, represents a readily available class of summaries often discussed in the literature (Marcu 1999).  ",Neutral
"The concept of support verb was broadly used (Toutanova et al., 2005; Xue, 2006; Jiang and Ng, 2006) 4 , we here extend it to nouns and prepositions. ",Neutral
"This makes the phrase based method particularly weak in handling global phrase reordering. From machine learning viewpoint (Vapnik, 1995), it is computationally infeasible to explicitly generate features involving structured information in many NLP applications. ",Neutral
"To address this, we explicitly generate beginning and end sentence markers as part of the translation process, as sug- gested by Xiong et al. (2008). The results of doing this are shown in Table 2. ",Positive
On the other hand  purely statistical systems  extract discriminating MWUs from text corpora by means of association measure regularities ,Neutral
"The Stanford parser (Klein and Manning, 2003) is used to parse Chinese sentences on the training, dev and test sets.",Neutral
"In the second phase, the resulting set of ""chunked"" rules is converted into LR table form, using the method of (Samuelsson, 1994a). ",Positive
"Semantic analysis is an open research field in natural language processing. Two major research topics in this field are Named Entity Recognition (NER) (N. Wacholder and Choi, 1997; Cucerzan and Yarowsky, 1999) and Word Sense Disambiguation (WSD) (Yarowsky, 1995; Wilks and Steven Son, 1999).",Neutral
Unfortunately  longer sentences  up to 100 tokens  rather than 40   longer phrases  up to 10 tokens  rather than 7   two LMs  rather than just one   higherorder LMs  order 7  rather than 3   multiple higherorder lexicalized reordering models  up to 3   etc all contributed to increased system  s complexity  and  as a result  time limitations prevented us from performing minimumerrorrate training  MERT   for ucb3  ucb4 and ucb5 ,Negative
For example  it has been observed that texts often contain multiple opinions on different topics   which makes assignment of the overall sentiment to the whole document problematic ,Neutral
In other words   4b  can be used in substitution of  4a   whereas  5b  can not  so easily 41n   a value of K between 8 and I indicates good agreement  a value between 6 and 8 indicates some agreement ,Neutral
"Although it is decidable whether a function is subsequential or not (Choffrut 1977),the determinization algorithm described in the previous section does not terminatewhen run on a nonsubsequential function.",Neutral
"In order to avoid a full Viterbi search of all possibilities, we perform a beam search with width of three among the candidates of the previous sentence, following Barzilay et al. (2000). ",Neutral
Nonparametricmodels  may be appropriate ,Positive
Statistical Model In SIFTs statistical model  augmented parse trees are generated according to a process similar to that described in  ,Neutral
"For example, DIRT (Lin and Pantel, 2001) learns paraphrases of binary relations based on distributional similarity of their arguments; TextRunner (Banko et al., 2007) automatically extracts relational triples in open domains using a self-trained extractor; SNE applies relational clustering to generate a semantic network from TextRunner triples (Kok and Domingos, 2008). ",Neutral
"The semantically impoverished verb, often alled a support verb, to be used with a nominalized predicate structure is unpredictable. Allerton (1982) ",Neutral
In particular  the model in  failed to generate punctuation  a deficiency of the model 1 Introduction Phrasebased translation models   which go beyond the original IBM translation models  1 by modeling translations of phrases rather than individual words  have been suggested to be the stateoftheart in statistical machine translation by empirical evaluations ,Negative
"We use Joshua (Li et al., 2009), in our experiments. Joshua is a hierarchical parsing-based MT system, and it can be instructed to produce derivation trees instead of the candidate sentence string Itself. ",Positive
Still  however  such techniques often require seeds  or prototypes  cf    which are used to prune search spaces or direct learners ,Neutral
"In this writingsystem not all the vowels are represented, several letters represent both consonantsand different vowels, and gemination is not represented at all (Ornan 1986, 1991).",Neutral
"In a previous paper (Schfitze, 1993), we trained a neural network to disambiguate part-of-speech using context; however, no information about the word that is to be categorized was used. This scheme fails for cases like The soldiers rarely come home. vs. The soldiers will come home.   ",Negative
Montesi and Owen (2007) observe that the revision of abstracts is carried out to improve comprehensibility and style and to make the abstract Objective.,Neutral
"Phrase-based method (Koehn et al., 2003; Och and Ney, 2004; Koehn et al., 2007) and syntax- based method (Wu, 1997; Yamada and Knight, 2001; Eisner, 2003; Chiang, 2005; Cowan et al., 2006; Marcu et al., 2006; Liu et al., 2007; Zhang et al., 2007c, 2008a, 2008b; Shen et al., 2008; Mi and Huang, 2008) represent the state-of-the-art technologies in statistical machine translation (SMT). ",Neutral
Large volumes of training data of this kind are indispensable for constructing statistical translation models   acquiring bilingual lexicon   and building examplebased machine translation  EBMT  systems  ,Neutral
"For more details on the linguistic specifications of the annotation scheme see (Skut et al 1997). A similar approach has been also successfully applied in the T S N L P database, cf. (Lehmann et al 1996). ",Positive
"In fact, previous applications of multisequence alignment have beenshown to increase the accuracy of the comparison in other NLP tasks (Barzilay andLee 2002; Bangalore, Murdock, and Riccardi 2002; Lacatusu, Maiorano, and Harabagiu2004); unlike our work these approaches operate on strings, not trees, and with theexception of (Lacatusu, Maiorano, and Harabagiu 2004), they apply alignment to paral-lel data, not comparable texts.",Positive
"the method of handling unknown words that seems to work best for inflected languages is a suffix analysis as proposed in (Samuelsson, 1993). Tag probabilities are set according to the word's endIng.",Positive
Decoding is based on a beam search algorithm similar to that of the phrase-based MT decoder (Koehn 2004b).,Neutral
" Abstractive techniques in text summarization include sentence compression (Cohn and Lapata, 2008), headline generation (Soricut and Marcu, 2007), and canned-based generation (Oakes and Paice, 2001). Close to the problem studied here is Jing and McKeown’s (Jing and McKeown, 2000) cut-and-paste method founded on Endres- Niggemeyer’s observations. ",Neutral
"Feature active learning, presented in Algorithm 1, is a pool-based active learning algorithm (Lewis and Gale, 1994) (with a pool of features rather than instances). ",Neutral
"Indeed, using tree kernel methods to mine structured knowledge has shown success in some NLP applications like parsing (Collins and Duffy,2001), semantic role labeling (Moschitti, 2004 Zhang et al., 2007b), relation extraction (Zhang et al., 2006), pronoun resolution (Yang et al.,2006) and question classification (Zhang and Lee, 2003). ",Neutral
1 Introduction Current methods for largescale information extraction take advantage of unstructured text available from either Web documents  or  more recently  logs of Web search queries  to acquire useful knowledge with minimal supervision ,Neutral
"To evaluate the candidate translation, the source parse tree is first obtained (Dubey, 2005), and each subtree is matched with a substring in the candidate string. ",Neutral
"As pointed out by Blitzer et al. (2006), each instance will actually contain features which are totally predictive of the pivot features (i.e. the pivot itself).",Neutral
This similarity score is computed as a max over a number of component scoring functions some based on external lexical resources including  various string similarity functions of which most are applied to word lemmas  measures of synonymy hypernymy antonymy and semantic relatedness including a widelyused measure due to Jiang and Conrath 997 based on manually constructed lexical resources such as WordNet and NomBank  a function based on the wellknown distributional similarity metric of Lin 998 which automatically infers similarity of words and phrases from their distributions in a very large corpus of English text The ability to leverage external lexical resources both manually and automatically constructedis critical to the success of MANLI,Positive
"The system just ended up at rank 7 out of 8 teams. However, based on annotation differences in the datasets (Dredze et al., 2007) and a bug in their system (Shimizu and Nakagawa, 2007), their results are inconclusive. 1 Thus, the effectiveness of SCL is rather unexplored for parsing. ",Neutral
Much of the work in subjectivity analysis has been applied to English data  though work on other languages is growing  eg  Japanese data are used in   Chinese data are used in   and German data are used in  ,Neutral
"In (Koehn and Hoang, 2007), shallow syntactic analysis such as POS tagging and morphological analysis were incorporated in a phrasal Decoder.  ",Neutral
Measures of crosslanguage relatedness are useful for a large number of applications  including crosslanguage information retrieval   crosslanguage text classification   lexical choice in machine translation   induction of translation lexicons   crosslanguage annotation and resource projections to a second language  ,Neutral
"One doubt concerns the notion 'correct analysis"". For example Church (1992) argues that linguists who manually perform the tagging task using the double blind method disagree about the correct analysis in at least 3% of all words even after they have negotiated about the initial disagreements. ",Neutral
We also can not use prior graph construction methods for the document level  such as physical proximity of sentences  used in   at the word sense level ,Neutral
"Paice (1990) introduces grammars for pattern matching of indicator phrases, e.g., the aim/purpose of this paper/article/study and we conclude/propose. ",Positive
